date,day,month,year,daily_confirmed_cases,daily_deaths,confirmed_cases,deaths,countries_and_territories,geo_id,country_territory_code,pop_data_2018
2020-05-02,2,5,2020,62,4,1229,66,Bolivia,BO,BOL,11353142
2020-05-03,3,5,2020,241,5,1470,71,Bolivia,BO,BOL,11353142
2020-05-04,4,5,2020,124,5,1594,76,Bolivia,BO,BOL,11353142
2020-05-05,5,5,2020,87,6,1681,82,Bolivia,BO,BOL,11353142
2020-05-06,6,5,2020,121,4,1802,86,Bolivia,BO,BOL,11353142
2020-05-07,7,5,2020,84,5,1886,91,Bolivia,BO,BOL,11353142
2020-05-08,8,5,2020,195,11,2081,102,Bolivia,BO,BOL,11353142
2020-05-09,9,5,2020,185,4,2266,106,Bolivia,BO,BOL,11353142
2020-05-10,10,5,2020,171,8,2437,114,Bolivia,BO,BOL,11353142
2020-05-11,11,5,2020,119,4,2556,118,Bolivia,BO,BOL,11353142
2020-05-12,12,5,2020,275,4,2831,122,Bolivia,BO,BOL,11353142
2020-05-13,13,5,2020,133,6,2964,128,Bolivia,BO,BOL,11353142
2020-05-14,14,5,2020,184,14,3148,142,Bolivia,BO,BOL,11353142
2020-05-15,15,5,2020,224,10,3372,152,Bolivia,BO,BOL,11353142
2020-05-16,16,5,2020,205,12,3577,164,Bolivia,BO,BOL,11353142
2020-05-17,17,5,2020,249,1,3826,165,Bolivia,BO,BOL,11353142
2020-05-18,18,5,2020,262,4,4088,169,Bolivia,BO,BOL,11353142
2020-05-19,19,5,2020,175,5,4263,174,Bolivia,BO,BOL,11353142
2020-05-20,20,5,2020,218,15,4481,189,Bolivia,BO,BOL,11353142
2020-05-21,21,5,2020,438,10,4919,199,Bolivia,BO,BOL,11353142
2020-05-22,22,5,2020,268,16,5187,215,Bolivia,BO,BOL,11353142
2020-05-23,23,5,2020,392,15,5579,230,Bolivia,BO,BOL,11353142
2020-05-24,24,5,2020,336,10,5915,240,Bolivia,BO,BOL,11353142
2020-05-25,25,5,2020,348,10,6263,250,Bolivia,BO,BOL,11353142
2020-05-26,26,5,2020,397,11,6660,261,Bolivia,BO,BOL,11353142
2020-05-27,27,5,2020,476,13,7136,274,Bolivia,BO,BOL,11353142
2020-05-28,28,5,2020,632,6,7768,280,Bolivia,BO,BOL,11353142
2020-05-29,29,5,2020,619,13,8387,293,Bolivia,BO,BOL,11353142
2020-05-30,30,5,2020,344,7,8731,300,Bolivia,BO,BOL,11353142
2020-05-31,31,5,2020,861,10,9592,310,Bolivia,BO,BOL,11353142
2020-06-01,1,6,2020,390,3,9982,313,Bolivia,BO,BOL,11353142
2020-06-02,2,6,2020,549,30,10531,343,Bolivia,BO,BOL,11353142
2020-06-03,3,6,2020,460,33,10991,376,Bolivia,BO,BOL,11353142
2020-06-04,4,6,2020,647,24,11638,400,Bolivia,BO,BOL,11353142
2020-06-05,5,6,2020,607,15,12245,415,Bolivia,BO,BOL,11353142
2020-06-06,6,6,2020,483,12,12728,427,Bolivia,BO,BOL,11353142
2020-06-07,7,6,2020,630,27,13358,454,Bolivia,BO,BOL,11353142
2020-06-08,8,6,2020,285,11,13643,465,Bolivia,BO,BOL,11353142
2020-06-09,9,6,2020,306,10,13949,475,Bolivia,BO,BOL,11353142
2020-06-10,10,6,2020,695,12,14644,487,Bolivia,BO,BOL,11353142
2020-04-02,2,4,2020,2,0,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-03,3,4,2020,0,0,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-04,4,4,2020,0,0,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-05,5,4,2020,0,0,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-06,6,4,2020,0,0,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-07,7,4,2020,0,0,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-08,8,4,2020,0,0,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-09,9,4,2020,0,0,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-10,10,4,2020,0,0,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-11,11,4,2020,0,0,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-12,12,4,2020,0,0,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-13,13,4,2020,1,0,3,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-14,14,4,2020,1,0,4,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-15,15,4,2020,0,0,4,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-16,16,4,2020,0,0,4,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-17,17,4,2020,0,0,4,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-18,18,4,2020,0,0,4,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-19,19,4,2020,0,0,4,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-20,20,4,2020,1,0,5,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-21,21,4,2020,0,0,5,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-22,22,4,2020,1,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-23,23,4,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-24,24,4,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-25,25,4,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-26,26,4,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-27,27,4,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-28,28,4,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-29,29,4,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-04-30,30,4,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-01,1,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-02,2,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-03,3,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-04,4,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-05,5,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-06,6,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-07,7,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-08,8,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-09,9,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-10,10,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-11,11,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-12,12,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-13,13,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-14,14,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-15,15,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-16,16,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-17,17,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-18,18,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-19,19,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-20,20,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-21,21,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-22,22,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-23,23,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-24,24,5,2020,0,0,6,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-25,25,5,2020,1,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-26,26,5,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-27,27,5,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-28,28,5,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-29,29,5,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-30,30,5,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-05-31,31,5,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-06-01,1,6,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-06-02,2,6,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-06-03,3,6,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-06-04,4,6,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-06-05,5,6,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-06-06,6,6,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-06-07,7,6,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-06-08,8,6,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-06-09,9,6,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-06-10,10,6,2020,0,0,7,0,"Bonaire, Saint Eustatius and Saba",BQ,,
2020-01-01,1,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-02,2,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-03,3,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-04,4,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-05,5,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-06,6,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-07,7,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-08,8,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-09,9,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-10,10,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-11,11,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-12,12,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-13,13,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-14,14,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-15,15,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-16,16,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-17,17,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-18,18,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-19,19,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-20,20,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-21,21,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-22,22,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-23,23,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-24,24,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-25,25,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-26,26,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-27,27,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-28,28,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-29,29,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-30,30,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-01-31,31,1,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-01,1,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-02,2,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-03,3,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-04,4,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-05,5,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-06,6,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-07,7,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-08,8,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-09,9,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-10,10,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-11,11,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-12,12,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-13,13,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-14,14,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-15,15,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-16,16,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-17,17,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-18,18,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-19,19,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-20,20,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-21,21,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-22,22,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-23,23,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-24,24,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-25,25,2,2020,0,0,0,0,Brazil,BR,BRA,209469333
2020-02-26,26,2,2020,1,0,1,0,Brazil,BR,BRA,209469333
2020-02-27,27,2,2020,0,0,1,0,Brazil,BR,BRA,209469333
2020-02-28,28,2,2020,0,0,1,0,Brazil,BR,BRA,209469333
2020-02-29,29,2,2020,0,0,1,0,Brazil,BR,BRA,209469333
2020-03-01,1,3,2020,1,0,2,0,Brazil,BR,BRA,209469333
2020-03-02,2,3,2020,0,0,2,0,Brazil,BR,BRA,209469333
2020-03-03,3,3,2020,0,0,2,0,Brazil,BR,BRA,209469333
2020-03-04,4,3,2020,0,0,2,0,Brazil,BR,BRA,209469333
2020-03-05,5,3,2020,1,0,3,0,Brazil,BR,BRA,209469333
2020-03-06,6,3,2020,5,0,8,0,Brazil,BR,BRA,209469333
2020-03-07,7,3,2020,5,0,13,0,Brazil,BR,BRA,209469333
2020-03-08,8,3,2020,0,0,13,0,Brazil,BR,BRA,209469333
2020-03-09,9,3,2020,12,0,25,0,Brazil,BR,BRA,209469333
2020-03-10,10,3,2020,0,0,25,0,Brazil,BR,BRA,209469333
2020-03-11,11,3,2020,9,0,34,0,Brazil,BR,BRA,209469333
2020-03-12,12,3,2020,18,0,52,0,Brazil,BR,BRA,209469333
2020-03-13,13,3,2020,25,0,77,0,Brazil,BR,BRA,209469333
2020-03-14,14,3,2020,21,0,98,0,Brazil,BR,BRA,209469333
2020-03-15,15,3,2020,23,0,121,0,Brazil,BR,BRA,209469333
2020-03-16,16,3,2020,79,0,200,0,Brazil,BR,BRA,209469333
2020-03-17,17,3,2020,34,0,234,0,Brazil,BR,BRA,209469333
2020-03-18,18,3,2020,57,1,291,1,Brazil,BR,BRA,209469333
2020-03-19,19,3,2020,137,3,428,4,Brazil,BR,BRA,209469333
2020-03-20,20,3,2020,193,2,621,6,Brazil,BR,BRA,209469333
2020-03-21,21,3,2020,283,5,904,11,Brazil,BR,BRA,209469333
2020-03-22,22,3,2020,224,7,1128,18,Brazil,BR,BRA,209469333
2020-03-23,23,3,2020,418,7,1546,25,Brazil,BR,BRA,209469333
2020-03-24,24,3,2020,345,9,1891,34,Brazil,BR,BRA,209469333
2020-03-25,25,3,2020,310,12,2201,46,Brazil,BR,BRA,209469333
2020-03-26,26,3,2020,232,11,2433,57,Brazil,BR,BRA,209469333
2020-03-27,27,3,2020,482,20,2915,77,Brazil,BR,BRA,209469333
2020-03-28,28,3,2020,502,15,3417,92,Brazil,BR,BRA,209469333
2020-03-29,29,3,2020,487,22,3904,114,Brazil,BR,BRA,209469333
2020-03-30,30,3,2020,352,22,4256,136,Brazil,BR,BRA,209469333
2020-03-31,31,3,2020,323,23,4579,159,Brazil,BR,BRA,209469333
2020-04-01,1,4,2020,1138,42,5717,201,Brazil,BR,BRA,209469333
2020-04-02,2,4,2020,1119,40,6836,241,Brazil,BR,BRA,209469333
2020-04-03,3,4,2020,1074,58,7910,299,Brazil,BR,BRA,209469333
2020-04-04,4,4,2020,1146,60,9056,359,Brazil,BR,BRA,209469333
2020-04-05,5,4,2020,1222,73,10278,432,Brazil,BR,BRA,209469333
2020-04-06,6,4,2020,852,54,11130,486,Brazil,BR,BRA,209469333
2020-04-07,7,4,2020,926,67,12056,553,Brazil,BR,BRA,209469333
2020-04-08,8,4,2020,1661,114,13717,667,Brazil,BR,BRA,209469333
2020-04-09,9,4,2020,2210,133,15927,800,Brazil,BR,BRA,209469333
2020-04-10,10,4,2020,1930,141,17857,941,Brazil,BR,BRA,209469333
2020-04-11,11,4,2020,1781,115,19638,1056,Brazil,BR,BRA,209469333
2020-04-12,12,4,2020,1089,68,20727,1124,Brazil,BR,BRA,209469333
2020-04-13,13,4,2020,1442,99,22169,1223,Brazil,BR,BRA,209469333
2020-04-14,14,4,2020,1261,105,23430,1328,Brazil,BR,BRA,209469333
2020-04-15,15,4,2020,1832,204,25262,1532,Brazil,BR,BRA,209469333
2020-04-16,16,4,2020,3058,204,28320,1736,Brazil,BR,BRA,209469333
2020-04-17,17,4,2020,2105,188,30425,1924,Brazil,BR,BRA,209469333
2020-04-18,18,4,2020,3257,217,33682,2141,Brazil,BR,BRA,209469333
2020-04-19,19,4,2020,2917,206,36599,2347,Brazil,BR,BRA,209469333
2020-04-20,20,4,2020,2055,115,38654,2462,Brazil,BR,BRA,209469333
2020-04-21,21,4,2020,1927,113,40581,2575,Brazil,BR,BRA,209469333
2020-04-22,22,4,2020,2498,166,43079,2741,Brazil,BR,BRA,209469333
2020-04-23,23,4,2020,2678,165,45757,2906,Brazil,BR,BRA,209469333
2020-04-24,24,4,2020,3735,407,49492,3313,Brazil,BR,BRA,209469333
2020-04-25,25,4,2020,3503,357,52995,3670,Brazil,BR,BRA,209469333
2020-04-26,26,4,2020,5514,346,58509,4016,Brazil,BR,BRA,209469333
2020-04-27,27,4,2020,3379,189,61888,4205,Brazil,BR,BRA,209469333
2020-04-28,28,4,2020,4613,338,66501,4543,Brazil,BR,BRA,209469333
2020-04-29,29,4,2020,5385,474,71886,5017,Brazil,BR,BRA,209469333
2020-04-30,30,4,2020,6276,449,78162,5466,Brazil,BR,BRA,209469333
2020-05-01,1,5,2020,7218,435,85380,5901,Brazil,BR,BRA,209469333
2020-05-02,2,5,2020,6209,428,91589,6329,Brazil,BR,BRA,209469333
2020-05-03,3,5,2020,4970,421,96559,6750,Brazil,BR,BRA,209469333
2020-05-04,4,5,2020,4588,275,101147,7025,Brazil,BR,BRA,209469333
2020-05-05,5,5,2020,6633,296,107780,7321,Brazil,BR,BRA,209469333
2020-05-06,6,5,2020,6935,600,114715,7921,Brazil,BR,BRA,209469333
2020-05-07,7,5,2020,10503,615,125218,8536,Brazil,BR,BRA,209469333
2020-05-08,8,5,2020,9888,610,135106,9146,Brazil,BR,BRA,209469333
2020-05-09,9,5,2020,10222,751,145328,9897,Brazil,BR,BRA,209469333
2020-05-10,10,5,2020,10611,730,155939,10627,Brazil,BR,BRA,209469333
2020-05-11,11,5,2020,6760,496,162699,11123,Brazil,BR,BRA,209469333
2020-05-12,12,5,2020,5632,396,168331,11519,Brazil,BR,BRA,209469333
2020-05-13,13,5,2020,9258,881,177589,12400,Brazil,BR,BRA,209469333
2020-05-14,14,5,2020,11385,749,188974,13149,Brazil,BR,BRA,209469333
2020-05-15,15,5,2020,13944,844,202918,13993,Brazil,BR,BRA,209469333
2020-05-16,16,5,2020,15305,824,218223,14817,Brazil,BR,BRA,209469333
2020-05-17,17,5,2020,14919,816,233142,15633,Brazil,BR,BRA,209469333
2020-05-18,18,5,2020,7938,485,241080,16118,Brazil,BR,BRA,209469333
2020-05-19,19,5,2020,13140,674,254220,16792,Brazil,BR,BRA,209469333
2020-05-20,20,5,2020,17408,1179,271628,17971,Brazil,BR,BRA,209469333
2020-05-21,21,5,2020,19951,888,291579,18859,Brazil,BR,BRA,209469333
2020-05-22,22,5,2020,18508,1188,310087,20047,Brazil,BR,BRA,209469333
2020-05-23,23,5,2020,20803,1001,330890,21048,Brazil,BR,BRA,209469333
2020-05-24,24,5,2020,16508,965,347398,22013,Brazil,BR,BRA,209469333
2020-05-25,25,5,2020,15813,653,363211,22666,Brazil,BR,BRA,209469333
2020-05-26,26,5,2020,11687,807,374898,23473,Brazil,BR,BRA,209469333
2020-05-27,27,5,2020,16324,1039,391222,24512,Brazil,BR,BRA,209469333
2020-05-28,28,5,2020,20599,1086,411821,25598,Brazil,BR,BRA,209469333
2020-05-29,29,5,2020,26417,1156,438238,26754,Brazil,BR,BRA,209469333
2020-05-30,30,5,2020,26928,1124,465166,27878,Brazil,BR,BRA,209469333
2020-05-31,31,5,2020,33274,956,498440,28834,Brazil,BR,BRA,209469333
2020-06-01,1,6,2020,16409,480,514849,29314,Brazil,BR,BRA,209469333
2020-06-02,2,6,2020,11598,623,526447,29937,Brazil,BR,BRA,209469333
2020-06-03,3,6,2020,28936,1262,555383,31199,Brazil,BR,BRA,209469333
2020-06-04,4,6,2020,28633,1349,584016,32548,Brazil,BR,BRA,209469333
2020-06-05,5,6,2020,30916,1473,614932,34021,Brazil,BR,BRA,209469333
2020-06-06,6,6,2020,30830,1005,645762,35026,Brazil,BR,BRA,209469333
2020-06-07,7,6,2020,27075,904,672837,35930,Brazil,BR,BRA,209469333
2020-06-08,8,6,2020,18921,525,691758,36455,Brazil,BR,BRA,209469333
2020-06-09,9,6,2020,15654,679,707412,37134,Brazil,BR,BRA,209469333
2020-06-10,10,6,2020,32091,1272,739503,38406,Brazil,BR,BRA,209469333
2020-03-16,16,3,2020,1,0,1,0,Bahamas,BS,BHS,385640
2020-03-17,17,3,2020,0,0,1,0,Bahamas,BS,BHS,385640
2020-03-20,20,3,2020,2,0,3,0,Bahamas,BS,BHS,385640
2020-03-21,21,3,2020,1,0,4,0,Bahamas,BS,BHS,385640
2020-03-22,22,3,2020,0,0,4,0,Bahamas,BS,BHS,385640
2020-03-23,23,3,2020,0,0,4,0,Bahamas,BS,BHS,385640
2020-03-24,24,3,2020,0,0,4,0,Bahamas,BS,BHS,385640
2020-03-25,25,3,2020,0,0,4,0,Bahamas,BS,BHS,385640
2020-03-26,26,3,2020,1,0,5,0,Bahamas,BS,BHS,385640
2020-03-27,27,3,2020,4,0,9,0,Bahamas,BS,BHS,385640
2020-03-28,28,3,2020,0,0,9,0,Bahamas,BS,BHS,385640
2020-03-29,29,3,2020,2,0,11,0,Bahamas,BS,BHS,385640
2020-03-30,30,3,2020,3,0,14,0,Bahamas,BS,BHS,385640
2020-03-31,31,3,2020,0,0,14,0,Bahamas,BS,BHS,385640
2020-04-01,1,4,2020,1,0,15,0,Bahamas,BS,BHS,385640
2020-04-02,2,4,2020,6,1,21,1,Bahamas,BS,BHS,385640
2020-04-03,3,4,2020,3,0,24,1,Bahamas,BS,BHS,385640
2020-04-04,4,4,2020,0,2,24,3,Bahamas,BS,BHS,385640
2020-04-05,5,4,2020,4,1,28,4,Bahamas,BS,BHS,385640
2020-04-06,6,4,2020,1,1,29,5,Bahamas,BS,BHS,385640
2020-04-07,7,4,2020,4,0,33,5,Bahamas,BS,BHS,385640
2020-04-08,8,4,2020,3,1,36,6,Bahamas,BS,BHS,385640
2020-04-09,9,4,2020,4,1,40,7,Bahamas,BS,BHS,385640
2020-04-10,10,4,2020,1,1,41,8,Bahamas,BS,BHS,385640
2020-04-11,11,4,2020,1,0,42,8,Bahamas,BS,BHS,385640
2020-04-12,12,4,2020,4,0,46,8,Bahamas,BS,BHS,385640
2020-04-13,13,4,2020,1,0,47,8,Bahamas,BS,BHS,385640
2020-04-14,14,4,2020,2,0,49,8,Bahamas,BS,BHS,385640
2020-04-15,15,4,2020,0,0,49,8,Bahamas,BS,BHS,385640
2020-04-16,16,4,2020,4,0,53,8,Bahamas,BS,BHS,385640
2020-04-17,17,4,2020,1,1,54,9,Bahamas,BS,BHS,385640
2020-04-18,18,4,2020,1,0,55,9,Bahamas,BS,BHS,385640
2020-04-19,19,4,2020,3,0,58,9,Bahamas,BS,BHS,385640
2020-04-20,20,4,2020,2,0,60,9,Bahamas,BS,BHS,385640
2020-04-21,21,4,2020,4,0,64,9,Bahamas,BS,BHS,385640
2020-04-22,22,4,2020,1,0,65,9,Bahamas,BS,BHS,385640
2020-04-23,23,4,2020,5,0,70,9,Bahamas,BS,BHS,385640
2020-04-24,24,4,2020,2,2,72,11,Bahamas,BS,BHS,385640
2020-04-25,25,4,2020,1,0,73,11,Bahamas,BS,BHS,385640
2020-04-26,26,4,2020,5,0,78,11,Bahamas,BS,BHS,385640
2020-04-27,27,4,2020,2,0,80,11,Bahamas,BS,BHS,385640
2020-04-28,28,4,2020,0,0,80,11,Bahamas,BS,BHS,385640
2020-04-29,29,4,2020,0,0,80,11,Bahamas,BS,BHS,385640
2020-04-30,30,4,2020,0,0,80,11,Bahamas,BS,BHS,385640
2020-05-01,1,5,2020,1,0,81,11,Bahamas,BS,BHS,385640
2020-05-02,2,5,2020,1,0,82,11,Bahamas,BS,BHS,385640
2020-05-03,3,5,2020,1,0,83,11,Bahamas,BS,BHS,385640
2020-05-04,4,5,2020,0,0,83,11,Bahamas,BS,BHS,385640
2020-05-05,5,5,2020,0,0,83,11,Bahamas,BS,BHS,385640
2020-05-06,6,5,2020,6,0,89,11,Bahamas,BS,BHS,385640
2020-05-07,7,5,2020,3,0,92,11,Bahamas,BS,BHS,385640
2020-05-08,8,5,2020,0,0,92,11,Bahamas,BS,BHS,385640
2020-05-09,9,5,2020,0,0,92,11,Bahamas,BS,BHS,385640
2020-05-10,10,5,2020,0,0,92,11,Bahamas,BS,BHS,385640
2020-05-11,11,5,2020,0,0,92,11,Bahamas,BS,BHS,385640
2020-05-12,12,5,2020,1,0,93,11,Bahamas,BS,BHS,385640
2020-05-13,13,5,2020,0,0,93,11,Bahamas,BS,BHS,385640
2020-05-14,14,5,2020,1,0,94,11,Bahamas,BS,BHS,385640
2020-05-15,15,5,2020,2,0,96,11,Bahamas,BS,BHS,385640
2020-05-16,16,5,2020,0,0,96,11,Bahamas,BS,BHS,385640
2020-05-17,17,5,2020,0,0,96,11,Bahamas,BS,BHS,385640
2020-05-18,18,5,2020,0,0,96,11,Bahamas,BS,BHS,385640
2020-05-19,19,5,2020,0,0,96,11,Bahamas,BS,BHS,385640
2020-05-20,20,5,2020,0,0,96,11,Bahamas,BS,BHS,385640
2020-05-21,21,5,2020,1,0,97,11,Bahamas,BS,BHS,385640
2020-05-22,22,5,2020,0,0,97,11,Bahamas,BS,BHS,385640
2020-05-23,23,5,2020,0,0,97,11,Bahamas,BS,BHS,385640
2020-05-24,24,5,2020,3,0,100,11,Bahamas,BS,BHS,385640
